STEP 0; UNIT Opportunity; POSITION [13,12]; CURRENT TASK: none;CURRENT ROUTINE com.codecool.marsexploration.logic.routine.RandomExplorationRoutine; OUTCOME: None yet; 
STEP 419; UNIT roverlyDope; POSITION [26,35]; CURRENT TASK: none;CURRENT ROUTINE com.codecool.marsexploration.logic.routine.RandomExplorationRoutine; OUTCOME: COLONIZABLE; 
STEP 420; UNIT Opportunity; POSITION [8,23]; CURRENT TASK: none;CURRENT ROUTINE com.codecool.marsexploration.logic.routine.RandomExplorationRoutine; OUTCOME: COLONIZABLE; 
STEP 420; UNIT roverlyDope; POSITION [25,36]; CURRENT TASK: none;CURRENT ROUTINE com.codecool.marsexploration.logic.routine.RandomExplorationRoutine; OUTCOME: COLONIZABLE; 
STEP 421; UNIT Opportunity; POSITION [7,23]; CURRENT TASK: none;CURRENT ROUTINE com.codecool.marsexploration.logic.routine.RandomExplorationRoutine; OUTCOME: COLONIZABLE; 
STEP 421; UNIT roverlyDope; POSITION [26,36]; CURRENT TASK: none;CURRENT ROUTINE com.codecool.marsexploration.logic.routine.RandomExplorationRoutine; OUTCOME: COLONIZABLE; 
STEP 422; UNIT Opportunity; POSITION [7,23]; CURRENT TASK: none;CURRENT ROUTINE com.codecool.marsexploration.logic.routine.RandomExplorationRoutine; OUTCOME: COLONIZABLE; 
STEP 422; UNIT roverlyDope; POSITION [25,35]; CURRENT TASK: none;CURRENT ROUTINE com.codecool.marsexploration.logic.routine.RandomExplorationRoutine; OUTCOME: COLONIZABLE; 
STEP 423; UNIT Opportunity; POSITION [7,22]; CURRENT TASK: none;CURRENT ROUTINE com.codecool.marsexploration.logic.routine.RandomExplorationRoutine; OUTCOME: COLONIZABLE; 
STEP 423; UNIT roverlyDope; POSITION [26,35]; CURRENT TASK: none;CURRENT ROUTINE com.codecool.marsexploration.logic.routine.RandomExplorationRoutine; OUTCOME: COLONIZABLE; 
STEP 424; UNIT Opportunity; POSITION [7,23]; CURRENT TASK: none;CURRENT ROUTINE com.codecool.marsexploration.logic.routine.RandomExplorationRoutine; OUTCOME: COLONIZABLE; 
STEP 424; UNIT roverlyDope; POSITION [26,35]; CURRENT TASK: none;CURRENT ROUTINE com.codecool.marsexploration.logic.routine.RandomExplorationRoutine; OUTCOME: COLONIZABLE; 
STEP 425; UNIT Opportunity; POSITION [6,23]; CURRENT TASK: none;CURRENT ROUTINE com.codecool.marsexploration.logic.routine.RandomExplorationRoutine; OUTCOME: COLONIZABLE; 
STEP 425; UNIT roverlyDope; POSITION [27,34]; CURRENT TASK: none;CURRENT ROUTINE com.codecool.marsexploration.logic.routine.RandomExplorationRoutine; OUTCOME: COLONIZABLE; 
STEP 426; UNIT Opportunity; POSITION [6,24]; CURRENT TASK: none;CURRENT ROUTINE com.codecool.marsexploration.logic.routine.RandomExplorationRoutine; OUTCOME: COLONIZABLE; 
STEP 426; UNIT roverlyDope; POSITION [26,35]; CURRENT TASK: none;CURRENT ROUTINE com.codecool.marsexploration.logic.routine.RandomExplorationRoutine; OUTCOME: COLONIZABLE; 
STEP 427; UNIT Opportunity; POSITION [7,24]; CURRENT TASK: none;CURRENT ROUTINE com.codecool.marsexploration.logic.routine.RandomExplorationRoutine; OUTCOME: COLONIZABLE; 
STEP 427; UNIT roverlyDope; POSITION [27,36]; CURRENT TASK: none;CURRENT ROUTINE com.codecool.marsexploration.logic.routine.RandomExplorationRoutine; OUTCOME: COLONIZABLE; 
STEP 428; UNIT Opportunity; POSITION [8,23]; CURRENT TASK: none;CURRENT ROUTINE com.codecool.marsexploration.logic.routine.RandomExplorationRoutine; OUTCOME: COLONIZABLE; 
STEP 428; UNIT roverlyDope; POSITION [26,35]; CURRENT TASK: none;CURRENT ROUTINE com.codecool.marsexploration.logic.routine.RandomExplorationRoutine; OUTCOME: COLONIZABLE; 
STEP 429; UNIT Opportunity; POSITION [7,23]; CURRENT TASK: none;CURRENT ROUTINE com.codecool.marsexploration.logic.routine.RandomExplorationRoutine; OUTCOME: COLONIZABLE; 
STEP 429; UNIT roverlyDope; POSITION [27,34]; CURRENT TASK: none;CURRENT ROUTINE com.codecool.marsexploration.logic.routine.RandomExplorationRoutine; OUTCOME: COLONIZABLE; 
STEP 430; UNIT Opportunity; POSITION [6,22]; CURRENT TASK: none;CURRENT ROUTINE com.codecool.marsexploration.logic.routine.RandomExplorationRoutine; OUTCOME: COLONIZABLE; 
STEP 430; UNIT roverlyDope; POSITION [27,33]; CURRENT TASK: none;CURRENT ROUTINE com.codecool.marsexploration.logic.routine.RandomExplorationRoutine; OUTCOME: COLONIZABLE; 
STEP 431; UNIT Opportunity; POSITION [6,22]; CURRENT TASK: none;CURRENT ROUTINE com.codecool.marsexploration.logic.routine.RandomExplorationRoutine; OUTCOME: COLONIZABLE; 
STEP 431; UNIT roverlyDope; POSITION [27,32]; CURRENT TASK: none;CURRENT ROUTINE com.codecool.marsexploration.logic.routine.RandomExplorationRoutine; OUTCOME: COLONIZABLE; 
STEP 432; UNIT Opportunity; POSITION [5,22]; CURRENT TASK: none;CURRENT ROUTINE com.codecool.marsexploration.logic.routine.RandomExplorationRoutine; OUTCOME: COLONIZABLE; 
STEP 432; UNIT roverlyDope; POSITION [28,33]; CURRENT TASK: none;CURRENT ROUTINE com.codecool.marsexploration.logic.routine.RandomExplorationRoutine; OUTCOME: COLONIZABLE; 
STEP 433; UNIT Opportunity; POSITION [5,21]; CURRENT TASK: none;CURRENT ROUTINE com.codecool.marsexploration.logic.routine.RandomExplorationRoutine; OUTCOME: COLONIZABLE; 
STEP 433; UNIT roverlyDope; POSITION [29,34]; CURRENT TASK: none;CURRENT ROUTINE com.codecool.marsexploration.logic.routine.RandomExplorationRoutine; OUTCOME: COLONIZABLE; 
STEP 434; UNIT Opportunity; POSITION [6,22]; CURRENT TASK: none;CURRENT ROUTINE com.codecool.marsexploration.logic.routine.RandomExplorationRoutine; OUTCOME: COLONIZABLE; 
STEP 434; UNIT roverlyDope; POSITION [29,34]; CURRENT TASK: none;CURRENT ROUTINE com.codecool.marsexploration.logic.routine.RandomExplorationRoutine; OUTCOME: COLONIZABLE; 
STEP 435; UNIT Opportunity; POSITION [7,21]; CURRENT TASK: none;CURRENT ROUTINE com.codecool.marsexploration.logic.routine.RandomExplorationRoutine; OUTCOME: COLONIZABLE; 
STEP 435; UNIT roverlyDope; POSITION [29,35]; CURRENT TASK: none;CURRENT ROUTINE com.codecool.marsexploration.logic.routine.RandomExplorationRoutine; OUTCOME: COLONIZABLE; 
STEP 436; UNIT Opportunity; POSITION [7,22]; CURRENT TASK: none;CURRENT ROUTINE com.codecool.marsexploration.logic.routine.RandomExplorationRoutine; OUTCOME: COLONIZABLE; 
STEP 436; UNIT roverlyDope; POSITION [30,34]; CURRENT TASK: none;CURRENT ROUTINE com.codecool.marsexploration.logic.routine.RandomExplorationRoutine; OUTCOME: COLONIZABLE; 
STEP 437; UNIT Opportunity; POSITION [8,22]; CURRENT TASK: none;CURRENT ROUTINE com.codecool.marsexploration.logic.routine.RandomExplorationRoutine; OUTCOME: COLONIZABLE; 
STEP 437; UNIT roverlyDope; POSITION [31,33]; CURRENT TASK: none;CURRENT ROUTINE com.codecool.marsexploration.logic.routine.RandomExplorationRoutine; OUTCOME: COLONIZABLE; 
STEP 438; UNIT Opportunity; POSITION [7,22]; CURRENT TASK: none;CURRENT ROUTINE com.codecool.marsexploration.logic.routine.RandomExplorationRoutine; OUTCOME: COLONIZABLE; 
STEP 438; UNIT roverlyDope; POSITION [30,33]; CURRENT TASK: none;CURRENT ROUTINE com.codecool.marsexploration.logic.routine.RandomExplorationRoutine; OUTCOME: COLONIZABLE; 
STEP 439; UNIT Opportunity; POSITION [8,21]; CURRENT TASK: none;CURRENT ROUTINE com.codecool.marsexploration.logic.routine.RandomExplorationRoutine; OUTCOME: COLONIZABLE; 
STEP 439; UNIT roverlyDope; POSITION [31,32]; CURRENT TASK: none;CURRENT ROUTINE com.codecool.marsexploration.logic.routine.RandomExplorationRoutine; OUTCOME: COLONIZABLE; 
STEP 440; UNIT Opportunity; POSITION [9,21]; CURRENT TASK: none;CURRENT ROUTINE com.codecool.marsexploration.logic.routine.RandomExplorationRoutine; OUTCOME: COLONIZABLE; 
STEP 440; UNIT roverlyDope; POSITION [32,31]; CURRENT TASK: none;CURRENT ROUTINE com.codecool.marsexploration.logic.routine.RandomExplorationRoutine; OUTCOME: COLONIZABLE; 
STEP 441; UNIT Opportunity; POSITION [8,22]; CURRENT TASK: none;CURRENT ROUTINE com.codecool.marsexploration.logic.routine.RandomExplorationRoutine; OUTCOME: COLONIZABLE; 
STEP 441; UNIT roverlyDope; POSITION [32,31]; CURRENT TASK: none;CURRENT ROUTINE com.codecool.marsexploration.logic.routine.RandomExplorationRoutine; OUTCOME: COLONIZABLE; 
STEP 442; UNIT Opportunity; POSITION [8,23]; CURRENT TASK: none;CURRENT ROUTINE com.codecool.marsexploration.logic.routine.RandomExplorationRoutine; OUTCOME: COLONIZABLE; 
STEP 442; UNIT roverlyDope; POSITION [32,31]; CURRENT TASK: none;CURRENT ROUTINE com.codecool.marsexploration.logic.routine.RandomExplorationRoutine; OUTCOME: COLONIZABLE; 
STEP 443; UNIT Opportunity; POSITION [7,24]; CURRENT TASK: none;CURRENT ROUTINE com.codecool.marsexploration.logic.routine.RandomExplorationRoutine; OUTCOME: COLONIZABLE; 
STEP 443; UNIT roverlyDope; POSITION [31,31]; CURRENT TASK: none;CURRENT ROUTINE com.codecool.marsexploration.logic.routine.RandomExplorationRoutine; OUTCOME: COLONIZABLE; 
STEP 444; UNIT Opportunity; POSITION [7,24]; CURRENT TASK: none;CURRENT ROUTINE com.codecool.marsexploration.logic.routine.RandomExplorationRoutine; OUTCOME: COLONIZABLE; 
STEP 444; UNIT roverlyDope; POSITION [31,31]; CURRENT TASK: none;CURRENT ROUTINE com.codecool.marsexploration.logic.routine.RandomExplorationRoutine; OUTCOME: COLONIZABLE; 
STEP 445; UNIT Opportunity; POSITION [7,24]; CURRENT TASK: none;CURRENT ROUTINE com.codecool.marsexploration.logic.routine.RandomExplorationRoutine; OUTCOME: COLONIZABLE; 
STEP 445; UNIT roverlyDope; POSITION [31,30]; CURRENT TASK: none;CURRENT ROUTINE com.codecool.marsexploration.logic.routine.RandomExplorationRoutine; OUTCOME: COLONIZABLE; 
STEP 446; UNIT Opportunity; POSITION [8,24]; CURRENT TASK: none;CURRENT ROUTINE com.codecool.marsexploration.logic.routine.RandomExplorationRoutine; OUTCOME: COLONIZABLE; 
STEP 446; UNIT roverlyDope; POSITION [31,30]; CURRENT TASK: none;CURRENT ROUTINE com.codecool.marsexploration.logic.routine.RandomExplorationRoutine; OUTCOME: COLONIZABLE; 
STEP 447; UNIT Opportunity; POSITION [8,25]; CURRENT TASK: none;CURRENT ROUTINE com.codecool.marsexploration.logic.routine.RandomExplorationRoutine; OUTCOME: COLONIZABLE; 
STEP 447; UNIT roverlyDope; POSITION [30,29]; CURRENT TASK: none;CURRENT ROUTINE com.codecool.marsexploration.logic.routine.RandomExplorationRoutine; OUTCOME: COLONIZABLE; 
STEP 448; UNIT Opportunity; POSITION [8,26]; CURRENT TASK: none;CURRENT ROUTINE com.codecool.marsexploration.logic.routine.RandomExplorationRoutine; OUTCOME: COLONIZABLE; 
STEP 448; UNIT roverlyDope; POSITION [29,28]; CURRENT TASK: none;CURRENT ROUTINE com.codecool.marsexploration.logic.routine.RandomExplorationRoutine; OUTCOME: COLONIZABLE; 
STEP 449; UNIT Opportunity; POSITION [8,27]; CURRENT TASK: none;CURRENT ROUTINE com.codecool.marsexploration.logic.routine.RandomExplorationRoutine; OUTCOME: COLONIZABLE; 
STEP 449; UNIT roverlyDope; POSITION [29,28]; CURRENT TASK: none;CURRENT ROUTINE com.codecool.marsexploration.logic.routine.RandomExplorationRoutine; OUTCOME: COLONIZABLE; 
STEP 450; UNIT Opportunity; POSITION [8,28]; CURRENT TASK: none;CURRENT ROUTINE com.codecool.marsexploration.logic.routine.RandomExplorationRoutine; OUTCOME: COLONIZABLE; 
STEP 450; UNIT roverlyDope; POSITION [28,29]; CURRENT TASK: none;CURRENT ROUTINE com.codecool.marsexploration.logic.routine.RandomExplorationRoutine; OUTCOME: COLONIZABLE; 
STEP 451; UNIT Opportunity; POSITION [9,29]; CURRENT TASK: none;CURRENT ROUTINE com.codecool.marsexploration.logic.routine.RandomExplorationRoutine; OUTCOME: COLONIZABLE; 
STEP 451; UNIT roverlyDope; POSITION [27,30]; CURRENT TASK: none;CURRENT ROUTINE com.codecool.marsexploration.logic.routine.RandomExplorationRoutine; OUTCOME: COLONIZABLE; 
STEP 452; UNIT Opportunity; POSITION [9,28]; CURRENT TASK: none;CURRENT ROUTINE com.codecool.marsexploration.logic.routine.RandomExplorationRoutine; OUTCOME: COLONIZABLE; 
STEP 452; UNIT roverlyDope; POSITION [26,29]; CURRENT TASK: none;CURRENT ROUTINE com.codecool.marsexploration.logic.routine.RandomExplorationRoutine; OUTCOME: COLONIZABLE; 
STEP 453; UNIT Opportunity; POSITION [10,28]; CURRENT TASK: none;CURRENT ROUTINE com.codecool.marsexploration.logic.routine.RandomExplorationRoutine; OUTCOME: COLONIZABLE; 
STEP 453; UNIT roverlyDope; POSITION [25,30]; CURRENT TASK: none;CURRENT ROUTINE com.codecool.marsexploration.logic.routine.RandomExplorationRoutine; OUTCOME: COLONIZABLE; 
STEP 454; UNIT Opportunity; POSITION [11,29]; CURRENT TASK: none;CURRENT ROUTINE com.codecool.marsexploration.logic.routine.RandomExplorationRoutine; OUTCOME: COLONIZABLE; 
STEP 454; UNIT roverlyDope; POSITION [26,29]; CURRENT TASK: none;CURRENT ROUTINE com.codecool.marsexploration.logic.routine.RandomExplorationRoutine; OUTCOME: COLONIZABLE; 
STEP 455; UNIT Opportunity; POSITION [10,30]; CURRENT TASK: none;CURRENT ROUTINE com.codecool.marsexploration.logic.routine.RandomExplorationRoutine; OUTCOME: COLONIZABLE; 
STEP 455; UNIT roverlyDope; POSITION [27,30]; CURRENT TASK: none;CURRENT ROUTINE com.codecool.marsexploration.logic.routine.RandomExplorationRoutine; OUTCOME: COLONIZABLE; 
STEP 456; UNIT Opportunity; POSITION [10,29]; CURRENT TASK: none;CURRENT ROUTINE com.codecool.marsexploration.logic.routine.RandomExplorationRoutine; OUTCOME: COLONIZABLE; 
STEP 456; UNIT roverlyDope; POSITION [28,31]; CURRENT TASK: none;CURRENT ROUTINE com.codecool.marsexploration.logic.routine.RandomExplorationRoutine; OUTCOME: COLONIZABLE; 
STEP 457; UNIT Opportunity; POSITION [9,28]; CURRENT TASK: none;CURRENT ROUTINE com.codecool.marsexploration.logic.routine.RandomExplorationRoutine; OUTCOME: COLONIZABLE; 
STEP 457; UNIT roverlyDope; POSITION [28,30]; CURRENT TASK: none;CURRENT ROUTINE com.codecool.marsexploration.logic.routine.RandomExplorationRoutine; OUTCOME: COLONIZABLE; 
STEP 458; UNIT Opportunity; POSITION [8,28]; CURRENT TASK: none;CURRENT ROUTINE com.codecool.marsexploration.logic.routine.RandomExplorationRoutine; OUTCOME: COLONIZABLE; 
STEP 458; UNIT roverlyDope; POSITION [28,31]; CURRENT TASK: none;CURRENT ROUTINE com.codecool.marsexploration.logic.routine.RandomExplorationRoutine; OUTCOME: COLONIZABLE; 
STEP 459; UNIT Opportunity; POSITION [7,27]; CURRENT TASK: none;CURRENT ROUTINE com.codecool.marsexploration.logic.routine.RandomExplorationRoutine; OUTCOME: COLONIZABLE; 
STEP 459; UNIT roverlyDope; POSITION [27,31]; CURRENT TASK: none;CURRENT ROUTINE com.codecool.marsexploration.logic.routine.RandomExplorationRoutine; OUTCOME: COLONIZABLE; 
STEP 460; UNIT Opportunity; POSITION [6,26]; CURRENT TASK: none;CURRENT ROUTINE com.codecool.marsexploration.logic.routine.RandomExplorationRoutine; OUTCOME: COLONIZABLE; 
STEP 460; UNIT roverlyDope; POSITION [28,31]; CURRENT TASK: none;CURRENT ROUTINE com.codecool.marsexploration.logic.routine.RandomExplorationRoutine; OUTCOME: COLONIZABLE; 
STEP 461; UNIT Opportunity; POSITION [6,25]; CURRENT TASK: none;CURRENT ROUTINE com.codecool.marsexploration.logic.routine.RandomExplorationRoutine; OUTCOME: COLONIZABLE; 
STEP 461; UNIT roverlyDope; POSITION [27,32]; CURRENT TASK: none;CURRENT ROUTINE com.codecool.marsexploration.logic.routine.RandomExplorationRoutine; OUTCOME: COLONIZABLE; 
STEP 462; UNIT Opportunity; POSITION [5,24]; CURRENT TASK: none;CURRENT ROUTINE com.codecool.marsexploration.logic.routine.RandomExplorationRoutine; OUTCOME: COLONIZABLE; 
STEP 462; UNIT roverlyDope; POSITION [28,32]; CURRENT TASK: none;CURRENT ROUTINE com.codecool.marsexploration.logic.routine.RandomExplorationRoutine; OUTCOME: COLONIZABLE; 
STEP 463; UNIT Opportunity; POSITION [4,24]; CURRENT TASK: none;CURRENT ROUTINE com.codecool.marsexploration.logic.routine.RandomExplorationRoutine; OUTCOME: COLONIZABLE; 
STEP 463; UNIT roverlyDope; POSITION [29,32]; CURRENT TASK: none;CURRENT ROUTINE com.codecool.marsexploration.logic.routine.RandomExplorationRoutine; OUTCOME: COLONIZABLE; 
STEP 464; UNIT Opportunity; POSITION [5,23]; CURRENT TASK: none;CURRENT ROUTINE com.codecool.marsexploration.logic.routine.RandomExplorationRoutine; OUTCOME: COLONIZABLE; 
STEP 464; UNIT roverlyDope; POSITION [29,31]; CURRENT TASK: none;CURRENT ROUTINE com.codecool.marsexploration.logic.routine.RandomExplorationRoutine; OUTCOME: COLONIZABLE; 
STEP 465; UNIT Opportunity; POSITION [6,23]; CURRENT TASK: none;CURRENT ROUTINE com.codecool.marsexploration.logic.routine.RandomExplorationRoutine; OUTCOME: COLONIZABLE; 
STEP 465; UNIT roverlyDope; POSITION [28,32]; CURRENT TASK: none;CURRENT ROUTINE com.codecool.marsexploration.logic.routine.RandomExplorationRoutine; OUTCOME: COLONIZABLE; 
STEP 466; UNIT Opportunity; POSITION [6,22]; CURRENT TASK: none;CURRENT ROUTINE com.codecool.marsexploration.logic.routine.RandomExplorationRoutine; OUTCOME: COLONIZABLE; 
STEP 466; UNIT roverlyDope; POSITION [29,32]; CURRENT TASK: none;CURRENT ROUTINE com.codecool.marsexploration.logic.routine.RandomExplorationRoutine; OUTCOME: COLONIZABLE; 
STEP 467; UNIT Opportunity; POSITION [7,21]; CURRENT TASK: none;CURRENT ROUTINE com.codecool.marsexploration.logic.routine.RandomExplorationRoutine; OUTCOME: COLONIZABLE; 
STEP 467; UNIT roverlyDope; POSITION [29,32]; CURRENT TASK: none;CURRENT ROUTINE com.codecool.marsexploration.logic.routine.RandomExplorationRoutine; OUTCOME: COLONIZABLE; 
STEP 468; UNIT Opportunity; POSITION [8,22]; CURRENT TASK: none;CURRENT ROUTINE com.codecool.marsexploration.logic.routine.RandomExplorationRoutine; OUTCOME: COLONIZABLE; 
STEP 468; UNIT roverlyDope; POSITION [29,33]; CURRENT TASK: none;CURRENT ROUTINE com.codecool.marsexploration.logic.routine.RandomExplorationRoutine; OUTCOME: COLONIZABLE; 
STEP 469; UNIT Opportunity; POSITION [7,22]; CURRENT TASK: none;CURRENT ROUTINE com.codecool.marsexploration.logic.routine.RandomExplorationRoutine; OUTCOME: COLONIZABLE; 
STEP 469; UNIT roverlyDope; POSITION [29,32]; CURRENT TASK: none;CURRENT ROUTINE com.codecool.marsexploration.logic.routine.RandomExplorationRoutine; OUTCOME: COLONIZABLE; 
STEP 470; UNIT Opportunity; POSITION [7,21]; CURRENT TASK: none;CURRENT ROUTINE com.codecool.marsexploration.logic.routine.RandomExplorationRoutine; OUTCOME: COLONIZABLE; 
STEP 470; UNIT roverlyDope; POSITION [29,32]; CURRENT TASK: none;CURRENT ROUTINE com.codecool.marsexploration.logic.routine.RandomExplorationRoutine; OUTCOME: COLONIZABLE; 
STEP 471; UNIT Opportunity; POSITION [8,22]; CURRENT TASK: none;CURRENT ROUTINE com.codecool.marsexploration.logic.routine.RandomExplorationRoutine; OUTCOME: COLONIZABLE; 
STEP 471; UNIT roverlyDope; POSITION [28,33]; CURRENT TASK: none;CURRENT ROUTINE com.codecool.marsexploration.logic.routine.RandomExplorationRoutine; OUTCOME: COLONIZABLE; 
STEP 472; UNIT Opportunity; POSITION [8,21]; CURRENT TASK: none;CURRENT ROUTINE com.codecool.marsexploration.logic.routine.RandomExplorationRoutine; OUTCOME: COLONIZABLE; 
STEP 472; UNIT roverlyDope; POSITION [28,33]; CURRENT TASK: none;CURRENT ROUTINE com.codecool.marsexploration.logic.routine.RandomExplorationRoutine; OUTCOME: COLONIZABLE; 
STEP 473; UNIT Opportunity; POSITION [9,22]; CURRENT TASK: none;CURRENT ROUTINE com.codecool.marsexploration.logic.routine.RandomExplorationRoutine; OUTCOME: COLONIZABLE; 
STEP 473; UNIT roverlyDope; POSITION [28,33]; CURRENT TASK: none;CURRENT ROUTINE com.codecool.marsexploration.logic.routine.RandomExplorationRoutine; OUTCOME: COLONIZABLE; 
STEP 474; UNIT Opportunity; POSITION [10,22]; CURRENT TASK: none;CURRENT ROUTINE com.codecool.marsexploration.logic.routine.RandomExplorationRoutine; OUTCOME: COLONIZABLE; 
STEP 474; UNIT roverlyDope; POSITION [28,32]; CURRENT TASK: none;CURRENT ROUTINE com.codecool.marsexploration.logic.routine.RandomExplorationRoutine; OUTCOME: COLONIZABLE; 
STEP 475; UNIT Opportunity; POSITION [9,21]; CURRENT TASK: none;CURRENT ROUTINE com.codecool.marsexploration.logic.routine.RandomExplorationRoutine; OUTCOME: COLONIZABLE; 
STEP 475; UNIT roverlyDope; POSITION [29,32]; CURRENT TASK: none;CURRENT ROUTINE com.codecool.marsexploration.logic.routine.RandomExplorationRoutine; OUTCOME: COLONIZABLE; 
STEP 476; UNIT Opportunity; POSITION [8,20]; CURRENT TASK: none;CURRENT ROUTINE com.codecool.marsexploration.logic.routine.RandomExplorationRoutine; OUTCOME: COLONIZABLE; 
STEP 476; UNIT roverlyDope; POSITION [30,32]; CURRENT TASK: none;CURRENT ROUTINE com.codecool.marsexploration.logic.routine.RandomExplorationRoutine; OUTCOME: COLONIZABLE; 
STEP 477; UNIT Opportunity; POSITION [8,20]; CURRENT TASK: none;CURRENT ROUTINE com.codecool.marsexploration.logic.routine.RandomExplorationRoutine; OUTCOME: COLONIZABLE; 
STEP 477; UNIT roverlyDope; POSITION [29,31]; CURRENT TASK: none;CURRENT ROUTINE com.codecool.marsexploration.logic.routine.RandomExplorationRoutine; OUTCOME: COLONIZABLE; 
